exp_name,task_type,hashed_id,feedback
expv6_3,evaluation,1b696eeb3e06afd4fced5ea50d395fc7,First study the examples to identify the pattern.  Copy the input grid then proceed to change the copied grid to achieve the same pattern as the example. 
expv6_3,evaluation,91dad6decd37e9cecb53c72b2707fb26,"I tried to copy the entire image over from the left, then I compared all three examples and saw the rules they were using and tried to mimic the strategy they were using as best as I could"
expv6_3,evaluation,e918701b946fb9722fd382a800fdc18f,Pretty hard rules. The 5x5 hollow grey box was very difficult.
expv6_3,evaluation,d2760dfd26b324ec50340ef21c20c924,This was a very interesting and fun study. It was difficult but in a logical and entertaining way!
expv6_3,evaluation,a84df9dd93b84bd4f2e6dd33741bac72,I tried to replicate or follow instructions as best as i could.
expv6_3,evaluation,de83e970874255a0c9bef2b767dbb753,this was a fun challenge. the screen sizing didnt work at first.
expv6_3,evaluation,36e70b94673e5e6ff398e8bc4f03fd6e,"This was easy at the beginning, but got a bit difficult as it went on. The third task in particular was puzzling. "
expv6_3,evaluation,2628f00ec3cef8c84f85dc0d563ea394,good
expv6_3,evaluation,e9ed471e47fca80cf5fb13c5bc3545ab,Looking at all the patterns and seeing what matched up
expv6_3,evaluation,a8e9ca1094cdf6f9a45d76fde6f8cf30,"I just looked at the examples to see what changed, I don't really think I used any specific strategy. Very fun experiment."
expv6_3,evaluation,1e7a1218dc842f00fac3c13eb8e14522,"I tried to consider each example pattern and replicate the pattern with the given materials. This was an extremely challenging task, which also means it was incredibly rewarding when I got something correct in a solution! I tried to consider the pattern and what might be sought in a solution and adjust for each new attempt I received. I found the middle couple of solutions to be more solvable than the first and last tasks. I wish after unsuccessful attempts that I could see what the correct patterns are. The completion desire in me is dying to know. However, I understand that might change the experiment."
expv6_3,evaluation,577285b8882576d182f6925870b2d3a9,This was very difficult. I couldn't figure any of them out. I tried to look at the pictures on the left to guide me.
expv6_3,evaluation,311d1b3b84fc1f3e3b4c425b83a4b32a,difficult!
expv6_3,evaluation,5992352091a73ed1609c1384013e40ef,"This was so fun! Approaching the problems, I took note if there was anything added to the input that wasn't already there (to see if the input was just rearranged/scaled). Then, I figured out the relationship between the initial size of the input to the output, or the relationship between the colors present in the input and output."
expv6_3,evaluation,fcad412bb77af2949b9089f9ba68439d,Thank you for the opportunity. I hope my data is helpful. 
expv6_3,evaluation,220e45a4666b68d110d75c566c392c1d,This was more fun than I'd anticipated. I found the pattern puzzles to be interesting and challenging. My strategy was just to look for the pattern and then duplicate it.
expv6_3,evaluation,741961b6973486e602c62c5c9dd6423e,I tried understanding what were the similarities between the other puzzles and mine.
expv6_3,evaluation,cb33a8dc274e1544aefb465412fb5e1b,thanks
expv6_3,evaluation,5d2818aab8291cd8023209e5cc4e0f46,"I found the fourth one very hard compared to the others, but otherwise found the format easy enough to follow and the task engaging. I tried to take every example into consideration when finding a pattern."
expv6_3,evaluation,2172f3d3b786559f0539e954ee2c1968,I enjoyed it but I have never been good at this kind of thing.
expv6_3,evaluation,d49a0e573efabb13e6c578aa4a25e775,I carefully studied the inputs and outputs to learn what was needed. I looked for things that stood out and patterns.
expv6_3,evaluation,abf542d708d8925861724d3da94551a7,"It was really difficult. I tried to study the example patterns on the left, then apply them to the puzzle in front of me. I thought I could detect a particular pattern, but I guess I didn't do it well."
expv6_3,evaluation,9facabfec5d6f5ee0581a2348b1b7797,It was a difficult task. Would have liked some feedback for 2nd and 3rd attempts
expv6_3,evaluation,a919a588f99cb7e9ee5cdb0093ba4bd6,"It appeared to me that the resulting images in the examples were selections from the original graphic and that I was supposed to copy sections of the original image.  Some of the examples seemed to have mirror images of sections of the original, but I just couldn't figure out the correct patterns."
expv6_3,evaluation,20c16d671cbfb08b7362ae41850d80a7,I particularly enjoyed the last puzzle.  I liked how that particular rule could lead to such different solutions depending on the locations of the colored squares and the size of the grid.  My strategy for all of the problems was to simply reference the example outputs to try and create a rule that works for that particular problem.
expv6_3,evaluation,6eac2bf647c9865ab25005cdd9515a6e,"I wanted to let you know that I initially withdrew from the study but then decided to continue on and finish this experiment. I submitted my email address, redsox6662003@yahoo.com so please disregard that. The first strategy I used was to see which blocks, if any, were in the same place in the output as they were in the input. I also looked for patterns and made sure to look at all the examples to get a good idea of what I should try."
expv6_3,evaluation,56bd09022f946c7249b3acdb64f50b12,I did not enjoy this at all. Even on the one I thought was obvious I was unable to get the solution.
expv6_3,evaluation,438869b4b8c8f0807b49d59c14fac9f0,"I couldn't figure out the first graph, but I figured out the other four. To figure out the puzzles, I looked at each example to find patterns in how they were changed and followed that same pattern to solve the puzzle."
expv6_3,evaluation,13f30a3329d125fb7ffa752d09d707ec,"I'm feeling pretty dumb,  although I got 2 correct they seemed easy.  The other 3 are complex and I would like to know the solutions."
expv6_4,evaluation,3e30380dff8c114cb6883ed54c23cc6b,I just went with what I thought was correct.
expv6_4,evaluation,14642b2de98ec31eaadc2d1425973d03,This was extremely difficult. I feel like I am not smart enough for these types of puzzles. I wish I knew how to solve them after I got them wrong. 
expv6_4,evaluation,6420cc775271a5cf010b961e32c8f7d6,"This was an interesting experiment. I love solving puzzles and brain teasers. As for me strategy, I just looked at the input and output grids until I could decipher the pattern in the changes."
expv6_4,evaluation,d0d3e1c084f6aa86ad1e581a5a116383,These were kind of fun.  I would love to do more.
expv6_4,evaluation,dd9faeecf8484584e9cebc4c7a39d0a2,I'm particular adept at spotting patterns; there are usually patterns of some kind of randomness that can be discovered.  I've also been playing video games and word games for the majority of my life and it's fun and interesting to be able to find patterns and/or answers that can exist out of what seems to be randomness.  I always look for common themes amongst all the test inputs; almost like a common denominator that helps me understand what the answers should be. 
expv6_4,evaluation,9871fd1fc5522b70f41c0875f4d4df59,I tried to figure out the large grid size first. Then studied the patterns by color then by placement. Something happened on my last task number 5. It would not let me move on after 3 submissions. So I clicked reset and then it let me move on.
expv6_4,evaluation,ac41fe761e12766668e0613e4bf60e6b,"I found the study quite interesting. Only one of the tests stumped me and I simply used the examples to try to figure out what the output was supposed to be. Again, excepting the one out of five that I did, the examples were extremely helpful in figuring out the rule to use for the output."
expv6_4,evaluation,5076ff543b4464a5e74e88885f25235d,Some of the tasks were a little difficult to complete and understand for me. I appreciate the brain teaser! Thank you for the opportunity!
expv6_4,evaluation,caaa4b7fae06c7f6563d0d5b476726fb,I tried to look at the inputs and pick up on a pattern. It was very difficult for me to do. I looked for patterns in color geometric shapes and number of squares placed together. I never really was good at completing the task successfully because I could not completely figure out the pattern in the grids.
expv6_4,evaluation,d3a34f72017d512b6a5d89256cf87bc3,It was a bit difficult completing this task. I wish the solution was given to us at hte end.
expv6_4,evaluation,3529e4486baff2b5ba6c863dc22da821,"The entire experiment is really just pattern recognition. If you find the pattern and are able to replicate the unique input and output, you win. Would fit well in an IQ test."
expv6_4,evaluation,6e4ff3923c4827b9699e7ac1c4fc6126,I really enjoyed myself trying to figure out the puzzles. I looks for repeating patterns or rules that I could decipher and use for the output.
expv6_4,evaluation,f511c316a739a56f82ae31aea9d0036e,"Some of the transformations were straightforward based on the examples. But, on a couple of them, it was difficult to see what the pattern was to transforming the output. I may have gotten one wrong because I placed the colored blocks on the wrong row, even though I had the pattern correct."
expv6_4,evaluation,260efd90866fdb1356c1ae3281f49190,"The first one was pretty easy.  Then it got trickier.  It almost seems like some of these are designed for people to fail, but I could be wrong on that one.  Strategies included following the formatting and patterns in the examples provided, using the corresponding colorations of ""minority boxes"" (the ones that were lesser in number and colored typically unlike the others, but not always).  Well, I got one right, I believe.  Not bad, but maybe I could have done better."
expv6_4,evaluation,015b23e7c0b0381a225562f2dc52bef0,This task was very difficult. If the examples were supposed to help solve the pattern they didn't help the task. It is hard not to overthink this.
expv6_4,evaluation,46b6fdc5a6de3d2dbf4e73e721417079,I just looked at the example until I figured out what was being done in common in each one.
expv6_4,evaluation,02ad8d6da21df831c0abfe9feba1e860,I like the puzzles. some of them took me a moment to see the pattern. and there was one i didn't see i didn't use the correct color. but it was very fun 
expv6_4,evaluation,3b07fe7008963f482efc6f9811228e07,It was hard to figure out the puzzle
expv6_4,evaluation,3b14d33521f80ad0e41cafb264b84b2a,"First, I determined size of the output grid, then tried to match the example output shape to one or more of the same shape in the example input grids and looked for the rule that fit all example test grid pairs. I determined which color(s) were used to make the difference and which colors are to used but are in the same relative positions."
expv6_4,evaluation,2c984341664301238f314ee837fd6d07,I am totally clueless as to what the rules could be.  I really wanted to try and do it correctly but apparently I couldn't.  I'm so sorry.
expv6_4,evaluation,a6903b942aeb8e3c53310c2745c22a99,this was fun!
expv6_4,evaluation,42901fb64e19a320cb93d7443cfc43d4,"This was fun. It was not difficult to figure out the solutions or to use the tools, I just had to figure out the right grid size for the output and how best to fill in the right colors. It was pretty intuitive."
expv6_4,evaluation,b2fa2cebf14cfa7827b23aea2f38646b,"My main stratagem was to copy the examples and alter them just enough to make a new shape as in the examples. (Which were really helpful, so thanks for not completely throwing me to the wind lol.

However, I hadn't figured that out until the 4th one. I did my best to also try to touch as many as possible while also painting recognizable shapes from the examples. I apologize if this is confusing. My brain feels so exhausted.

I've never done this type of ""test"" before but I did have fun and I hope I can get another crack at it in the future! 

"
expv6_4,evaluation,0b254893a295ece893cdd8636be52a1d,Interesting and enjoyable task. Made me think and put in efforts that were fun and challenging.
expv6_4,evaluation,10184aec96d75dd148859d40a0e5b551,I was analyzing patterns in examples provided and applying the same rule to the task
expv6_4,evaluation,0659be093a22e43693d49e80ce6804a6,This was fun but it kept kicking me out until my 4th try and 3 devices. Finally worked using my phone! 
expv6_4,evaluation,37391b6b68fb8a28d5b70fb5fba1e0ec,"These were hard, the examples were easy. I don't thin I got one right?"
expv6_4,evaluation,3ed0d976ac32be20fb16a25f5a87bf5e,"Trying to find the patterern from the examples provided, often finding the color or block scheme to do so"
expv6_4,evaluation,ddc8bf68f9388a1da88862705605a7e3,It was a bit challenging at first but when you look at the examples and break it down to how it was done. It was a lot of fun to have to try and not always get it right on the first try. I would like to be able to do more surveys like this. It was just trial and error until something worked and it made sense and everything fit in place.
expv6_4,evaluation,594941fdc14d160da088f571359130b4,I did horrible and I'm sorry!! I think the number of cells in the grid threw me off. 
expv6_4,evaluation,79a2fe714f7a69290a38a4a4fd6fb006,I counted the rows and columns in input vs. output. I looked at how the colors changed.
expv6_4,evaluation,8774b97b624a2f8efe72e5e1dbe6e8a3,"I don't really have any particular strategy I use overall, I was looking at each problem individually rather than as a whole. The one that was most difficult for me was actually the first one because I assumed the problems would be more or less transformative in nature like a lot of math problems they give you in school where you have to find out how a sequence of numbers was related. The first one was actually about noticing which tiles were being filled and which weren't, not some sort of rotation or why is the symbol changing in this way which is how I first looked at it.

I'm sorry if I can't be of much help with describing my deductive process. I've been good at visualizing images, shapes, space etc. since I was young so I can just sort of imagine the solutions to problems like these by looking at them. "
expv6_4,evaluation,827fcb126401a726d5ba020f0a96295c,"I messed up on the fourth one because I didn't notice that the two matched my rule which was correct. As for strategies, I just looked for what each example had in common, came up with a theory on what it was, and applied it to my grid."
expv6_4,evaluation,7cdd9795e41b26aa463e746e59eee005,The second one was by far the hardest. I didn't think I was going to get it!
expv6_4,evaluation,1d97732be7329da4fa1e650071e14491,i tried to identify patterns and copy them but the colors were making my eyes tired. 
expv6_4,evaluation,fceab3c5c488920b73c056c607039100,I looked and each input and output and figured out the pattern
expv6_4,evaluation,505088cc9bd01f04a622712d10467f48,I stopped trying to be so technical with my analysis. I started to try to visualize that I was the example input and from there tried to feel how I would flow into the example output. When I started to do this then I became successful. You have to focus on the rhythm and flow of each example in order to achieve the correct output. I had a lot of fun and enjoyed challenging myself in an abstract manner. Your HIT was magnificent! Thank you very much and have a terrific day!
expv6_4,evaluation,3070dc728d89aeb34d7e5a77db586f99,"While being a bit pressured for time, it took me a minute to understand what was going on. I did get tripped on puzzled 2, 3, and 4 and would have liked to have seen the correct method of doing it. I felt like these were a bit like those random ""IQ"" puzzles you often see, but this was the same thing but in 8-bit.  I've never seen anything like this and found it interesting and would have loved to have a bit more time to spend on it. Thanks for the opportunity.  I felt like I accomplished something when I was able to solve the easier puzzles."
expv6_4,evaluation,0125a56b61fa6c684e5f20f211a203df,welcome
expv6_4,evaluation,7cb59d15000bddbae2eb1f359fd26640,"I did my best to look at the examples and apply them to the tasks. The higher difficulty ones were more challenging of course, though I tried my best. "
expv6_4,evaluation,81e62353775aac84b1dcca7379844456,"This was a lot of fun, I would like to be invited to do more if you launch another task so I can learn to do it better! I also want to know the solutions to the ones I missed!"
expv6_4,evaluation,4e8e8c24ddd302468d2dd8356dfb057f,I thought all of the outputs were pretty easy except for one. I looked for similar things to copy and that was my basic strategy. 
expv6_4,evaluation,feabce0526bf2d1a7f962980812fe472,"I just looked at each task as if the rule could be anything. For some all you had to do was copy parts of the input pattern, and for others you had to solve a puzzle of some sort. The coloring and placement of the input tiles usually gave pretty useful hints about what to do."
expv6_4,evaluation,0a4471d6e778c98d9faf9bcbf0068ea6,"This experiment was pretty fun. The puzzles were somewhat challenging, and I even failed one of them. I just examined the examples and tried to understand the purpose."
expv6_4,evaluation,321e3d81541294c87333ccb756e65f39,I just used visual clues to figure out the changes that I needed to make. 
expv6_4,evaluation,0bb5475a79320bc7f2d18bcb533e5a9a,"Be patient. Try not to get frustrated. Go slowly, step by step looking for patterns."
expv6_4,evaluation,a591a7d2b7e0e16fd5c782f231e340d0,"I am quite smart but those tasks were actually quite hard! I tried to follow the patterns given, but I guess the change in the size of the grids threw me off. I am still not sure what the right answers were. Thanks for the brain challenge! "
expv6_4,evaluation,63470ed6419befb599f4f4973103e2f2,They were all pretty easy to figure out except for the fourth one.  I couldn't figure out the rule for it.
expv6_4,evaluation,330bdb79dd6e84939efcaa3e28739e84,"I suppose I just used simple pattern recognition, similar to an IQ test. It seems like I failed on the fourth task though."
expv6_4,evaluation,042f1185ab57071b50dd5c0c9737ddb0,"It was definitely tough, but having several examples to look at was especially helpful in finding the solution."
expv6_4,evaluation,2d0cb0c7f8bb2f5cbef472417d961ac4,This was an interesting and fun experiment. I tried to figure out all the grids but I only successfully figured out one. It was a challenge trying to figure them out and I viewed all the examples and tried to mimic them. I only successfully did it one time but it was interesting trying to solve the grids 
expv6_4,evaluation,44ffe391e2224bb0463f064bf2f27349,I think most of what I did was visual and I feel I have pretty good pattern recognition skills. I think the last one was more of a logic puzzle that a design puzzle.
expv6_4,evaluation,62db361ed1b77043f7f404f048dcca82,"This was very difficult. I looked for patterns, but often did not find them. I usually started by duplicating the original pattern and making the grid the correct size."
expv6_4,evaluation,3a84dd63123259557525a0f484b1f7e7,"I thought I was pretty smart until I saw that last puzzle. Any chance you can send the solution out? Other than that, I could see the pattern by just studying the examples, then a few were trial error, with a couple of ""aha"" moments."
expv6_4,evaluation,e7869904af7ac4b5e98af81311b4dd63,I had a very hard time with this experiment but I tried my best. I really worked hard on it. I guess I am just not intelligent enough for this task.
expv6_4,evaluation,7be211c9a4a66a217f17c73eb2279c8d,i thought it was kinda difficult to understand the hidden rule 
expv6_4,evaluation,ad6a5a3e81e09efe941aa436de006d74,"On the first and last instances, it was trial and error until I figured out the rule. On the other instance, the rule was visually obvious, but giving it a description was sometimes difficult."
expv6_4,evaluation,604903f6e9852a1115ab3017f61e3a98,I tried to look for overriding patterns that were shared with all grids.  I also looked for patterns of color rather than the color themselves as it seemed that some colors were inverted in the final grid.
expv6_4,evaluation,2286a7f8bb4fecb0b65a7dfa146ba6ae,Harder than you think.
expv6_4,evaluation,c87a16f4d930198dace3602d82d35174,"I tried to look at the various examples to guess what the rule is between them and then apply it to the problem presented to me to solve. I was sure to compare all the various examples to deduce the correct rule and if there were any kind of obvious exceptions, like the resulting image being at the edge of the frame which might affect what I was seeing as well."
expv6_4,evaluation,434a6d6af5c8a7521b8296ee553206be,Some of the puzzles were extremley challenging. I felt like I had it correct but I would get it wrong and re look at the puzzle and find that maybe I was off by one color.  There were multiple ideas I saw but obviously only one was correct.
expv6_4,evaluation,16ba210debf872220c1c125c685a2513,I'm sorry if I didn't do it right. I'm so confused.
expv6_4,evaluation,7d72179853f04a28dd274d7b145b5525,I tried to use common sense and my gut instinct at the same time.
expv6_4,evaluation,4aec1e1cc96be88b468ef7c7f47786af,"Thank you for the opportunity to contribute. I had fun figuring out the patterns and enjoyed the experience. I mostly just tried to find patterns within the input/output examples. I'd go back and forth between the inputs and outputs of the examples and see what was different. Sometimes it'd help to start with small steps like just figuring out the size of the grid I'd need, even if I wasn't totally sure about the specific pattern. There were times when I figured it out pretty quickly and other times I'd have to take my time and tackle things one at a time. But I basically what I ask myself what was different between the inputs and outputs of each example. And I'd use multiple examples to slow piece together the whole picture. Once I thought I figured the hidden change out, I'd play out the change on other examples to make sure it would hold, which helped make sure I was on the right track."
expv6_4,evaluation,a4085434c62979fad818d95c4e4bf236,"It was a very fun experiment to do. I think it would could be better if there was some way of counting dimensions faster. As far as my strategies go, I felt I was able to just understand all of the puzzles as I am a fairly good visual learner."
expv6_4,evaluation,7426449648c92ad3972bf2c82e51c530,"It was a fun survey, and I hope you will approve of my work.  Thank you!"
expv6_4,evaluation,8b1dffdd0231b56ddfd9d737bdf41e19,trial and error and looking for patterns
expv6_4,evaluation,339f64950bfe7f0e28bf7f65a71f66c0,"I mean, the last couple were far simpler to recognize what the solution was. I screwed up on the fourth trial because I knew what to do but just had a brain fart while I was filling out the solution but I got on the second try (which is what I meant to do the first time but it is what it is). Beyond just looking at it and trying to find a pattern or sequence that tied the examples together, there wasn't a grander strategy."
expv6_4,evaluation,151891d80ec95e0a0c0f39c51d2190ee,"The second one made me feel stupid so I'm glad they got easier after that. Generally I just tried to find patterns, I don't know how I can be more specific than that."
expv6_4,evaluation,cb917b7082006ac52ece515a2f30af38,"I compared the outputs for each output and looked for similarities, then compared all the outputs together, looking for patterns each time. When I couldn't find a pattern (with test 1 and test 4) I struggled."
expv6_4,evaluation,c3450bef9560f5ef1d4fbe38afba97e3,I thought this was a very interesting task because it got my brain thinking and it honestly was pretty challenging!
expv6_4,evaluation,c0a5a89f632fd1c06faae2868d4987b9,I looked for patterns between the inputs and outputs. Sometimes it was fairly obvious. Other times it felt like there wasn't a specific enough logic to repeat. 
expv6_4,evaluation,d4fee4528893c8df4c42f0e2ff164c1a,"The first one I got wrong was so confusing, but it was very enjoyable. "
expv6_4,evaluation,9e412766c472f62248cc8fa7854e324c,"I tried to analyze the input image against the examples and look for common patterns in the corresponding outputs.  This was really challenging, and quite interesting.  I wish I understood how the last one worked.  Thank you for allowing me to participate."
expv6_4,evaluation,6edef14f3de8cb514ec65eeff6eeb011,"Why would you offer 10 USD for something that can be done reasonably quickly, and a dollar to sit there and try to figure things out as a bonus incentive? What reasonable logical person would do that? "
expv6_4,evaluation,7372c9fb3779ad27feda213a99b4184c,The strategy I used is basically look the different example inputs and outputs and try to discern some sort of pattern from them to solve the problem.
expv6_4,evaluation,e76803f27b99617532fa574a24a8eac8,"It was pretty easy for me to pick up the patterns, especially with 5 examples provided. I was honestly expecting it to be much harder. "
expv6_4,evaluation,f9927e661916935c68f2884dd5accefe,I used all the examples to try to figure out the pattern and then replicate it. Although the last one I couldn't figure it out at all. Too difficult for me.
expv6_4,evaluation,4e3ca0764ffcc18f51502e8e6f5e8085,"I honestly didn't understand the pattern transformation part at first, but once I did, I could see the challenge of the puzzles! They required a lot of thought. They became tedious to click on, honestly, but I was very happy when I got one correct! I tried to study how the colors and patterns shifted, to varying degrees of success. I did put forth effort despite my failings. But this is one of the more interesting studies I have completed, and I wish you luck with your study! Thanks for the opportunity and the brain teasers!"
expv6_4,evaluation,384822dc16e28ea38dea53fd992f6f17,I tried to just match the patterns as best I could. Looking at the other examples was helpful to see what the theme was overall to find the pattern that might work to solve it.
expv6_4,evaluation,c89196baea814ed98e8ad8fe4dc4a131,I looked for patterns in the output vs input. I looked to see the way shapes and colors in the patterns were moved or done differently in the output. The difficult part was sometimes trying to figure out the way the pattern was mirrored or flipped in 4 different ways. It caused me to miss a couple submits.
expv6_4,evaluation,6ef8cd8764904afcb0511495a6881b96,I am utterly confused - going through tutorial I understood that example output will be like task given and pattern I would follow will be from those example outputs. I completely do not get it what different was I supposed to do? I did how I understood from tutorial?
expv6_4,evaluation,4c0adbffd3b98cc32507fca7be6d0d22,Thoroughly enjoyed the game. Enjoy brain teasers and riddles so was fun thinking from multiple different perspectives to find the answer. Main strategy is to try and find a pattern based on the individual cells first before looking at picture as a whole. 
expv6_4,evaluation,1827b64de5d9e74fa3a04861d9096c5b,I just looked for patterns in the examples and tried to analyze how the shaped and colors worked together. I looked at the easiest patterns first and then tried to figure out how the next hardest pattern fit what I thought I saw.
expv6_4,evaluation,940773f52b167e16c8bc19e18150ccf7,wow  wish I knew the correct answer to the ones that I messed up on. Thank you that was a brain teaser for this widow's brain which I discovered is a thing
expv6_4,evaluation,0c06ddba1541935d7eb3e11cc6122282,I hope I at least tried to do it right though I never succeeded. It was kind of interesting to think about assuming I was at least on the right track. Working on this at midnight was definitely an extra challenge. The strategy was something that would make sense probably to only me. 
expv6_4,evaluation,417872c1697437be64b548462d05743d,I looked for patterns and then compared the sample input and output boxes to determine the size of the grid I would be creating.  The rest was simply figuring out the pattern and repeating it.
expv6_4,evaluation,11be35a6491b8e9bb0158a3da7e249bf,My strategy for solving these problems was to scrutinize/observe the inputs and outputs for as long as it took me to figure out the pattern that applied to each one.
expv6_4,evaluation,1f2746883973fa934db863c194638abd,Thanks!
expv6_4,evaluation,f77f4979d4ea8dab6ae57292c0062034,I like pattern puzzles.  My strategy was to look for the pattern in each i/o.  
expv6_4,evaluation,2c63cf685c70f6f4c849f343a3e29273,I tried to look for patterns in every grid to see if I could connect the dots.
expv6_4,evaluation,660da56639d6c1adf6d11cb40caa07a2,"I can't believe I worked on these for over an hour! It was a lot of fun though. At times I was ready to give up, so I took a brief break to clear my mind and then returned to the task. I didn't really have a specific strategy other than trying to find patterns. Fortunately I was able to find patterns in all but the second one I think."
expv6_4,evaluation,0a3df29992c174b104e0fa0d0cd0783d,"I studied the similarities of the input patterns and deduced the rules that would produce the output.  The task was not overly difficult, and was a pleasant break from the usual type of work available on mturk.  Thank you for the opportunity!"
expv6_4,evaluation,94429685609eff92151b8874bd15e9f4,"One output-to-input was hard to make rules for. It involved in replicating a 3x3 pattern of blocks, but in one example the 3x3 pattern was only partially replicated along the edge of the output. It included all the purple blocks, I think, but not all the yellow blocks to make it a 2x3 portion of the 3x3. I may be able to put that rule into words for the edges of the output, but that would make a long set of rules. I decided to not put in that edge rule in the hopes that the 3x3 to 2x3 portion case would not reappear, and I'm kinda lazy."
expv6_4,evaluation,9b18b01847bc2d3b47e0a797bc728822,After the first puzzle I had some issues solving the other ones.
expv6_4,evaluation,81cdf1633c4d2b464f12a2ad628ffaeb,That was actually kind of fun. I didn't have much confidence at first because I tend to do poorly with spatial arrangements (like reading maps or doing shape puzzles). My strategy was really just to focus on the examples for each trial and make sure I had a good understanding of what I should be trying to accomplish. 
expv6_4,evaluation,f9acce8e4d6ea537ed509582aace6421,"I tried to look at all the examples and compared the inputs to the outputs. I took note of what direction shapes moved in, and how the length of certain shapes affected the outputs. I tried to talk out loud to myself, verbally explaining what was happening in the examples, and then apply that to the current problem."
expv6_4,evaluation,bd3f4063cdb6369bd70ee764acd28203,the last one was hard for me. the others not so much
expv6_4,evaluation,6cae4c0f0038c858272067585d5d6587,"Honestly I thought I had the last problem figured out three different times, and only when there was an obvious error message did I realize it was incorrect."
expv6_4,evaluation,aecc2e37e95ebf4759e194e425b3be4a,These were challenging but I enjoyed it.
expv6_4,evaluation,97998c4b433d7b10d97e4fe20168e995,I think to task was too hard.
expv6_4,evaluation,0821c326ad789ffabce6eb45ecd22aa4,"I kept looking at the inputs for patterns, from the colors and shapes.

NOTE:
I am quite certain that I had the correct output for the 1st of the 5 exercises, but it would not accept it.  Please take a look at it.  Thank you."
expv6_4,evaluation,08d7a7367594b77dd5bf5cad5f180cb3,"I solved the puzzles by first examining the example inputs and outputs, and determining which rules worked when applied to all of them. The most difficult one was definitely the one with the reflection, as it took me a bit to recognize that the pattern reflected on the x axis as well as the y, which is what allowed me to complete the pattern."
expv6_4,evaluation,76245f5e1d964880333ffc64f2be1770,I tried to find the patterns.
expv6_4,evaluation,4f6606a80f772bd71d52d1306a4a387e,"This was set up great. Thank you. 

I tried to make sure things matched if it showed in the input, especially the shapes one. that one was fun. The last one was really frustrating because I couldn't figure out where the color would be red or grey at all even though I tried. I thought maybe i t had something to do with the number of squares,  but i ran out of tries. "
expv6_4,evaluation,c9f723f03c5cfa4f6c670dddf5f464c8,No comment.
expv6_4,evaluation,047a5f031e5d7bfa6c2eb039ceab439b,"Some were pretty challenging, but when they solution wasn't clear, I just tested out various ""rules"" that could be surmised from the examples across each until I found one that applied to all, then applied it to the test grid to create the correct output."
expv6_4,evaluation,07a533a48f36b4553b23b2bf7ba1ff5b,I studied the examples on the left to find patterns then applied them to the task.  
expv6_4,evaluation,ef3ae2d9b3cce05442698962a0a96f2b,"I looked at what parts of the original input where repeated in the output.  Then looked at what changed between the input and output based on shapes, sizes, and colors.  "
expv6_4,evaluation,db42f55edd1506194541fdfdecc42022,I had a great time and really enjoyed thinking about the problems and developing solutions.  Thank you so much for the opportunity to participate!
expv6_4,evaluation,30506bdc79edf4f02178e8b5b76af6f6,I tried to use what I could learn from the samples and interpret the consistency between the examples. I thought this was an interesting experiment. I thought the exercise I couldn't solve was quite difficult. 
expv6_4,evaluation,c70ccc4421ba573438fb4ba6fe0601e6,"It was fairly simple, although I still have no idea about the first one.  I didn't really have a strategy, I just tried to find the overall theme and copy it into my output.  I just went along with what ""looked right"" and trusted what I thought was best."
expv6_4,evaluation,2f79765d9cf43d6b1b18abc0e8521f50,I just looked at them to see what the pattern was. Most of them seemed really simple. I only had a problem with one and I think I was pretty close. I was generally able to look at them and realize what it was.
expv6_4,evaluation,db972a4819054a3681a16c93eed4278c,I just tried to follow the pictures and figure out the design from them.
expv6_4,evaluation,ec447777820844f233cfad91932b0891,"I look for similarities in the examples provided and try to keep my mind open on the different ways each grid could be changed, specifically pattern-wise or color-wise."
expv6_4,evaluation,74f061a40690a0308e1ce08e88ace6ab,Some of the squares were so small that I had a hard problem clicking them right
expv6_4,evaluation,db91b9e344008a52f813226b97f24daf,I used the examples as guides to give myself an idea of what the output should be. I tried not to make the strategy too complicated so it could be fairly easily replicated by someone else.
expv6_4,evaluation,872aef59f1f16e0fa42ca7847dfd5b91,Interesting logic challenges...which forces you to recognize pattern shapes and to predict the outcome.
expv6_4,evaluation,0e68456969d03b8d632358a60daa5825,This was a challenging task.
expv6_4,evaluation,9f2dbfd6be72b94dc28919f11acc3f26,task was very hard to do
expv6_4,evaluation,7901ea37875cfc9b6a16b521c0e1dbd8,"Definitely not easy, I tried to find some type of logic in the configuration, probably the last one was most obvious with the sequence of colors but not necessary the path"
expv6_4,evaluation,c9bd7a5a4e4e91b4a6cea76feea1853d,I really tried to look for patterns in the colors as my key to figure out what they should be.
expv6_4,evaluation,38f462d4ab89b3eda90f885cab4232d4,I had no idea what I was doing. 
expv6_4,evaluation,456e94035d71337edbe1d0a132ef6715,"I really just looked over each input and tried to find patterns in the outputs. As a visual person, it was mostly about trying to match the rules followed by the output grids by comparing the two grids visually."
expv6_4,evaluation,d1daca11b6eaa1b7ec7a5cd565805380,"This was a challenging experiment!!  I enjoyed it but it was hard at times.  My main strategy was looking at the examples long and hard and trying to find patterns.  First off, I looked to see if any of the blocks stayed in the same place.  If so, that was a good starting point.  That last one had me flummoxed though!!"
expv6_4,evaluation,3b2c9607d171e196b1792a419c26567e,This was a unique and interesting task. My strategy was to look for patterns in the examples and then replicate it in my output.
expv6_4,evaluation,6c1b19a0e9be7c39b53b8a31447f669f,Just looking for patterns. 
